,Date,avg_comments,avg_bookmarks,avg_shares,year,month,day,weekday,discount_today,avg_discount,Y_discount_1d,Y_avg_discount_1d,Y_discount_3d,Y_avg_discount_3d,Y_discount_7d,Y_avg_discount_7d,Y_discount_14d,Y_avg_discount_14d,discount_past1day,discount_past2day,discount_past3day,discount_past4day,discount_past5day,discount_past6day,discount_past7day,discount_min_past15day,discount_min_past30day,discount_max_past15day,discount_max_past30day,discount_mean_past15day,discount_mean_past30day,nday_away_Martin_Luther_King_Jr_Day,nday_away_Columbus_Day,nday_away_Labor_Day,nday_away_New_Years_Day,nday_away_Thanksgiving,nday_away_Memorial_Day,nday_away_Christmas_Day,nday_away_Washingtons_Birthday,nday_away_Veterans_Day,nday_away_Independence_Day,nday_away_anyholiday
2388,2017-07-14,0.0,0.0,0.0,2017,7,14,4,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.793776256466959e-32,3.516321581057925e-08,0.002173276647747907,1.5981476628267853e-29,6.933242467194433e-18,0.008244689844825922,3.2580712504375464e-27,3.795737739100092e-21,6.5910664926522654e-15,0.7971141629458125,0.7971141629458125
2389,2017-07-15,0.0,0.0,0.0,2017,7,15,5,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237799517733768e-32,5.205447572187675e-08,0.002745041231162644,3.4628359020592734e-29,1.2587439785341146e-17,0.006677108163747914,6.838934727824874e-27,1.971017666651087e-21,1.1332393247975474e-14,0.760045927023468,0.760045927023468
2390,2017-07-16,0.0,0.0,0.0,2017,7,16,6,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4593307522331215e-33,7.671105893720845e-08,0.003451541830562535,7.469255741829046e-29,2.2749341707408446e-17,0.005383105741918052,1.429047782650265e-26,1.0188617225283034e-21,1.939625972470827e-14,0.7214222903547561,0.7214222903547561
2391,2017-07-17,0.0,0.0,0.0,2017,7,17,0,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.396949668898052e-33,1.1253517471925912e-07,0.004320239474094066,1.603810890548638e-28,4.09289565372295e-17,0.004320239474094066,2.972593012420696e-26,5.242885663363464e-22,3.3047967556318703e-14,0.6816629478612286,0.6816629478612286
2392,2017-07-18,0.0,0.0,0.0,2017,7,18,1,0,0.0,0,0,0,0,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4593307522331215e-33,1.6434216793821234e-07,0.005383105741918052,3.4281466917367465e-28,7.330319795513614e-17,0.003451541830562535,6.155375693545423e-26,2.685690341941217e-22,5.605339617595758e-14,0.6411803884299546,0.6411803884299546
2393,2017-07-19,0.0,0.0,0.0,2017,7,19,2,0,0.0,0,0,0,0,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237799517733768e-32,2.3891319952628224e-07,0.006677108163747914,7.294508704739252e-28,1.3069097000558088e-16,0.002745041231162644,1.2688318989310368e-25,1.3695310990003124e-22,9.464322195262531e-14,0.6003730411984044,0.6003730411984044
2394,2017-07-20,0.0,0.0,0.0,2017,7,20,3,0,0.0,0,0,0,0,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.793776256466959e-32,3.4574960100244164e-07,0.008244689844825922,1.5451231768499288e-27,2.3195228302435696e-16,0.002173276647747907,2.603658507632229e-25,6.95213617456976e-23,1.5907704423661305e-13,0.5596191218461927,0.5596191218461927
2395,2017-07-21,0.0,0.0,0.0,2017,7,21,4,0,0.0,0,0,0,0,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.277162123269114e-32,4.980966734693725e-07,0.010134227381485734,3.2580712504375464e-27,4.0980960411175916e-16,0.00171281936882384,5.318563715269067e-25,3.513136727828072e-23,2.661680480344294e-13,0.5192712990540764,0.5192712990540764
2396,2017-07-22,0.0,0.0,0.0,2017,7,22,5,0,0.0,0,0,0,0,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4039947359662446e-31,7.143252560542774e-07,0.012400448027957603,6.838934727824874e-27,7.207688734079356e-16,0.0013438120398556223,1.0815214096490333e-24,1.7672673139340898e-23,4.433377746328046e-13,0.47965226883004425,0.47965226883004425
2397,2017-07-23,0.0,0.0,0.0,2017,7,23,6,0,0.0,0,0,1,20,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1260651434701166e-31,1.0197853771706282e-06,0.015104783999608878,1.429047782650265e-26,1.2619447026583566e-15,0.0010495325222677763,2.1893050878062735e-24,8.849930260292657e-24,7.35095839585829e-13,0.441051290941554,0.441051290941554
2398,2017-07-24,0.0,0.0,0.0,2017,7,24,0,0,0.0,0,0,1,20,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.928847118330195e-31,1.449278887147761e-06,0.01831563888873418,2.972593012420696e-26,2.1994547780410763e-15,0.0008159878350721483,4.411719196996002e-24,4.411719196996002e-24,1.2133430395437822e-12,0.40372170860859763,0.40372170860859763
2399,2017-07-25,0.0,0.0,0.0,2017,7,25,1,0,0.0,1,20,1,20,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5288129205360447e-30,2.050338474493025e-06,0.022108538597039658,6.155375693545423e-26,3.816103628946825e-15,0.0006315414766389987,8.849930260292657e-24,2.1893050878062735e-24,1.9936717358377863e-12,0.36787944117144233,0.36787944117144233
2400,2017-07-26,5.333333333333333,21.0,4.0,2017,7,26,2,1,15.0,1,20,1,20,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3579801181420154e-30,2.8875503621930407e-06,0.026566137145725102,1.2688318989310368e-25,6.5910664926522654e-15,0.0004865757746296883,1.7672673139340898e-23,1.0815214096490333e-24,3.2610248726700355e-12,0.33370241075447066,0.33370241075447066
2401,2017-07-27,32.7,49.7,31.1,2017,7,27,3,1,15.0,0,0,1,30,1,30,1,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.5,7.342303069252906e-30,4.048218864632775e-06,0.03177804641749838,2.603658507632229e-25,1.1332393247975474e-14,0.00037318957021707967,3.513136727828072e-23,5.318563715269067e-25,5.309883359214771e-12,0.30133083890551066,0.30133083890551066
2402,2017-07-28,0.0,0.0,0.0,2017,7,28,4,0,0.0,0,0,1,30,1,20,1,20,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,1.5981476628267853e-29,5.649744546949397e-06,0.03784045853143394,5.318563715269067e-25,1.939625972470827e-14,0.00028493048887656886,6.95213617456976e-23,2.603658507632229e-25,8.606890178604721e-12,0.2708683284704635,0.2708683284704635
2403,2017-07-29,0.0,0.0,0.0,2017,7,29,5,0,0.0,1,30,1,30,1,20,1,20,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,3.4628359020592734e-29,7.849175678309677e-06,0.04485553036633267,1.0815214096490333e-24,3.3047967556318703e-14,0.00021656025755544176,1.3695310990003124e-22,1.2688318989310368e-25,1.3887943864964021e-11,0.24238362999515986,0.24238362999515986
2404,2017-07-30,52.0,190.0,60.0,2017,7,30,6,1,30.0,0,0,0,0,1,20,1,20,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,2.0,1.0,7.469255741829046e-29,1.0855496653299211e-05,0.05293050193270875,2.1893050878062735e-24,5.605339617595758e-14,0.00016385096587198604,2.685690341941217e-22,6.155375693545423e-26,2.2307970104970424e-11,0.21591298091726488,0.21591298091726488
2405,2017-07-31,0.0,0.0,0.0,2017,7,31,0,0,0.0,0,0,0,0,1,20,1,30,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,4.0,2.0,1.603810890548638e-28,1.4945338524781451e-05,0.06217652402211632,4.411719196996002e-24,9.464322195262531e-14,0.00012340980408667956,5.242885663363464e-22,2.972593012420696e-26,3.567077669253329e-11,0.19146289967870542,0.19146289967870542
2406,2017-08-01,0.0,0.0,0.0,2017,8,1,1,0,0.0,0,0,1,20,1,20,1,30,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,30.0,4.0,2.0,3.4281466917367465e-28,2.0482936846887517e-05,0.07270717596764426,8.849930260292657e-24,1.5907704423661305e-13,9.252960973638543e-05,1.0188617225283034e-21,1.429047782650265e-26,5.678001307018091e-11,0.1690133154060661,0.1690133154060661
2407,2017-08-02,0.0,0.0,0.0,2017,8,2,2,0,0.0,0,0,1,20,1,20,1,30,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,30.0,4.0,2.0,7.294508704739252e-28,2.7945321209152884e-05,0.08463666150622445,1.7672673139340898e-23,2.661680480344294e-13,6.906248619019833e-05,1.971017666651087e-21,6.838934727824874e-27,8.997229967366561e-11,0.14852091655171076,0.14852091655171076
2408,2017-08-03,0.0,0.0,0.0,2017,8,3,3,0,0.0,1,20,1,20,1,20,1,30,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,4.0,2.0,1.5451231768499288e-27,3.795389888449303e-05,0.09807767964508253,3.513136727828072e-23,4.433377746328046e-13,5.131379054322775e-05,3.795737739100092e-21,3.2580712504375464e-27,1.4192292867942123e-10,0.12992260830505947,0.12992260830505947
2409,2017-08-04,0.0,26.0,11.0,2017,8,4,4,1,15.0,0,0,0,0,0,0,1,50,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,4.0,2.0,3.2580712504375464e-27,5.131379054322775e-05,0.11313897801910364,6.95213617456976e-23,7.35095839585829e-13,3.795389888449303e-05,7.276663454088607e-21,1.5451231768499288e-27,2.2285722505175572e-10,0.11313897801910364,0.11313897801910364
2410,2017-08-05,0.0,0.0,0.0,2017,8,5,5,0,0.0,0,0,0,0,0,0,1,50,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,5.0,2.5,6.838934727824874e-27,6.906248619019833e-05,0.12992260830505947,1.3695310990003124e-22,1.2133430395437822e-12,2.7945321209152884e-05,1.3886691616029176e-20,7.294508704739252e-28,3.4836240728956334e-10,0.09807767964508253,0.12992260830505947
2411,2017-08-06,0.0,0.0,0.0,2017,8,6,6,0,0.0,0,0,0,0,0,0,1,30,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,5.0,2.5,1.429047782650265e-26,9.252960973638543e-05,0.14852091655171076,2.685690341941217e-22,1.9936717358377863e-12,2.0482936846887517e-05,2.6381270294181677e-20,3.4281466917367465e-28,5.420835868877036e-10,0.08463666150622445,0.14852091655171076
2412,2017-08-07,0.0,0.0,0.0,2017,8,7,0,0,0.0,0,0,0,0,1,50,1,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,2.5,2.972593012420696e-26,0.00012340980408667956,0.1690133154060661,5.242885663363464e-22,3.2610248726700355e-12,1.4945338524781451e-05,4.9891093927950183e-20,1.603810890548638e-28,8.397144824858431e-10,0.07270717596764426,0.1690133154060661
2413,2017-08-08,0.0,0.0,0.0,2017,8,8,1,0,0.0,0,0,0,0,1,50,1,30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,2.5,6.155375693545423e-26,0.00016385096587198604,0.19146289967870542,1.0188617225283034e-21,5.309883359214771e-12,1.0855496653299211e-05,9.392490402701178e-20,7.469255741829046e-29,1.2948737877910746e-09,0.06217652402211632,0.19146289967870542
2414,2017-08-09,0.0,0.0,0.0,2017,8,9,2,0,0.0,0,0,0,0,1,50,1,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0,30.0,5.0,2.5,1.2688318989310368e-25,0.00021656025755544176,0.21591298091726488,1.971017666651087e-21,8.606890178604721e-12,7.849175678309677e-06,1.760227914426155e-19,3.4628359020592734e-29,1.987712853292263e-09,0.05293050193270875,0.21591298091726488
2415,2017-08-10,0.0,0.0,0.0,2017,8,10,3,0,0.0,0,0,0,0,1,50,1,30,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,30.0,5.0,2.5,2.603658507632229e-25,0.00028493048887656886,0.24238362999515986,3.795737739100092e-21,1.3887943864964021e-11,5.649744546949397e-06,3.2838813589367143e-19,1.5981476628267853e-29,3.0374578711408626e-09,0.04485553036633267,0.24238362999515986
2416,2017-08-11,0.0,0.0,0.0,2017,8,11,4,0,0.0,0,0,1,50,1,50,1,30,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,30.0,4.0,2.5,5.318563715269067e-25,0.00037318957021707967,0.2708683284704635,7.276663454088607e-21,2.2307970104970424e-11,4.048218864632775e-06,6.098688103116819e-19,7.342303069252906e-30,4.62058847615921e-09,0.03784045853143394,0.2708683284704635
2417,2017-08-12,0.0,0.0,0.0,2017,8,12,5,0,0.0,0,0,1,50,1,50,1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.0,2.5,1.0815214096490333e-24,0.0004865757746296883,0.30133083890551066,1.3886691616029176e-20,3.567077669253329e-11,2.8875503621930407e-06,1.1274980485847069e-18,3.3579801181420154e-30,6.997045994265065e-09,0.03177804641749838,0.30133083890551066
2418,2017-08-13,0.0,0.0,0.0,2017,8,13,6,0,0.0,1,50,1,50,1,30,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.0,2.5,2.1893050878062735e-24,0.0006315414766389987,0.33370241075447066,2.6381270294181677e-20,5.678001307018091e-11,2.050338474493025e-06,2.0750357571818113e-18,1.5288129205360447e-30,1.0547816779454457e-08,0.026566137145725102,0.33370241075447066
2419,2017-08-14,46.0,159.0,62.0,2017,8,14,0,1,50.0,0,0,0,0,1,20,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.0,2.5,4.411719196996002e-24,0.0008159878350721483,0.36787944117144233,4.9891093927950183e-20,8.997229967366561e-11,1.449278887147761e-06,3.8015944193905344e-18,6.928847118330195e-31,1.5828539209911236e-08,0.022108538597039658,0.36787944117144233
2420,2017-08-15,0.0,0.0,0.0,2017,8,15,1,0,0.0,0,0,0,0,1,20,1,20,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4.333333333333333,4.166666666666667,8.849930260292657e-24,0.0010495325222677763,0.40372170860859763,9.392490402701178e-20,1.4192292867942123e-10,1.0197853771706282e-06,6.933242467194433e-18,3.1260651434701166e-31,2.3645554668615604e-08,0.01831563888873418,0.40372170860859763
2421,2017-08-16,0.0,0.0,0.0,2017,8,16,2,0,0.0,0,0,0,0,1,20,1,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4.333333333333333,4.166666666666667,1.7672673139340898e-23,0.0013438120398556223,0.441051290941554,1.760227914426155e-19,2.2285722505175572e-10,7.143252560542774e-07,1.2587439785341146e-17,1.4039947359662446e-31,3.516321581057925e-08,0.015104783999608878,0.441051290941554
2422,2017-08-17,0.0,0.0,0.0,2017,8,17,3,0,0.0,0,0,1,20,1,20,1,20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4.333333333333333,4.166666666666667,3.513136727828072e-23,0.00171281936882384,0.47965226883004425,3.2838813589367143e-19,3.4836240728956334e-10,4.980966734693725e-07,2.2749341707408446e-17,6.277162123269114e-32,5.205447572187675e-08,0.012400448027957603,0.47965226883004425
2423,2017-08-18,0.0,0.0,0.0,2017,8,18,4,0,0.0,0,0,1,20,1,20,1,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4.333333333333333,4.166666666666667,6.95213617456976e-23,0.002173276647747907,0.5192712990540764,6.098688103116819e-19,5.420835868877036e-10,3.4574960100244164e-07,4.09289565372295e-17,2.793776256466959e-32,7.671105893720845e-08,0.010134227381485734,0.5192712990540764
2424,2017-08-19,0.0,0.0,0.0,2017,8,19,5,0,0.0,1,20,1,20,1,20,1,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,4.333333333333333,4.166666666666667,1.3695310990003124e-22,0.002745041231162644,0.5596191218461927,1.1274980485847069e-18,8.397144824858431e-10,2.3891319952628224e-07,7.330319795513614e-17,1.237799517733768e-32,1.1253517471925912e-07,0.008244689844825922,0.5596191218461927
2425,2017-08-20,46.0,179.0,64.0,2017,8,20,6,1,15.0,0,0,1,20,1,20,1,20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,3.3333333333333335,4.166666666666667,2.685690341941217e-22,0.003451541830562535,0.6003730411984044,2.0750357571818113e-18,1.2948737877910746e-09,1.6434216793821234e-07,1.3069097000558088e-16,5.4593307522331215e-33,1.6434216793821234e-07,0.006677108163747914,0.6003730411984044
2426,2017-08-21,0.0,0.0,0.0,2017,8,21,0,0,0.0,1,20,1,20,1,20,1,20,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,50.0,4.333333333333333,4.666666666666667,5.242885663363464e-22,0.004320239474094066,0.6411803884299546,3.8015944193905344e-18,1.987712853292263e-09,1.1253517471925912e-07,2.3195228302435696e-16,2.396949668898052e-33,2.3891319952628224e-07,0.005383105741918052,0.6411803884299546
2427,2017-08-22,0.0,7.0,3.0,2017,8,22,1,1,20.0,0,0,1,20,1,20,1,20,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4.333333333333333,4.666666666666667,1.0188617225283034e-21,0.005383105741918052,0.6816629478612286,6.933242467194433e-18,3.0374578711408626e-09,7.671105893720845e-08,4.0980960411175916e-16,5.4593307522331215e-33,3.4574960100244164e-07,0.004320239474094066,0.6816629478612286
2428,2017-08-23,0.0,0.0,0.0,2017,8,23,2,0,0.0,1,20,1,20,1,20,1,20,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,5.666666666666667,5.333333333333333,1.971017666651087e-21,0.006677108163747914,0.7214222903547561,1.2587439785341146e-17,4.62058847615921e-09,5.205447572187675e-08,7.207688734079356e-16,1.237799517733768e-32,4.980966734693725e-07,0.003451541830562535,0.7214222903547561
2429,2017-08-24,5.0,28.0,3.0,2017,8,24,3,1,20.0,0,0,1,20,1,20,1,20,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,5.666666666666667,5.333333333333333,3.795737739100092e-21,0.008244689844825922,0.760045927023468,2.2749341707408446e-17,6.997045994265065e-09,3.516321581057925e-08,1.2619447026583566e-15,2.793776256466959e-32,7.143252560542774e-07,0.002745041231162644,0.760045927023468
2430,2017-08-25,0.0,0.0,0.0,2017,8,25,4,0,0.0,0,0,1,20,1,20,1,20,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,50.0,7.0,6.0,7.276663454088607e-21,0.010134227381485734,0.7971141629458125,4.09289565372295e-17,1.0547816779454457e-08,2.3645554668615604e-08,2.1994547780410763e-15,6.277162123269114e-32,1.0197853771706282e-06,0.002173276647747907,0.7971141629458125
2431,2017-08-26,0.0,0.0,0.0,2017,8,26,5,0,0.0,1,20,1,20,1,20,1,20,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,7.0,5.5,1.3886691616029176e-20,0.012400448027957603,0.8322075006903012,7.330319795513614e-17,1.5828539209911236e-08,1.5828539209911236e-08,3.816103628946825e-15,1.4039947359662446e-31,1.449278887147761e-06,0.00171281936882384,0.8322075006903012
2432,2017-08-27,36.666666666666664,155.33333333333334,63.0,2017,8,27,6,1,20.0,1,20,1,20,1,20,1,20,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,50.0,7.0,5.0,2.6381270294181677e-20,0.015104783999608878,0.8649144172389205,1.3069097000558088e-16,2.3645554668615604e-08,1.0547816779454457e-08,6.5910664926522654e-15,3.1260651434701166e-31,2.050338474493025e-06,0.0013438120398556223,0.8649144172389205
2433,2017-08-28,174.57142857142858,332.85714285714283,227.57142857142858,2017,8,28,0,1,20.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,50.0,50.0,8.333333333333334,5.666666666666667,4.9891093927950183e-20,0.01831563888873418,0.8948393168143698,2.3195228302435696e-16,3.516321581057925e-08,6.997045994265065e-09,1.1332393247975474e-14,6.928847118330195e-31,2.8875503621930407e-06,0.0010495325222677763,0.8948393168143698
2434,2017-08-29,0.0,0.0,0.0,2017,8,29,1,0,0.0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,50.0,50.0,9.666666666666666,6.333333333333333,9.392490402701178e-20,0.022108538597039658,0.9216104472977248,4.0980960411175916e-16,5.205447572187675e-08,4.62058847615921e-09,1.939625972470827e-14,1.5288129205360447e-30,4.048218864632775e-06,0.0008159878350721483,0.9216104472977248
2435,2017-08-30,0.0,0.0,0.0,2017,8,30,2,0,0.0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,50.0,6.333333333333333,5.333333333333333,1.760227914426155e-19,0.026566137145725102,0.9448875602748896,7.207688734079356e-16,7.671105893720845e-08,3.0374578711408626e-09,3.3047967556318703e-14,3.3579801181420154e-30,5.649744546949397e-06,0.0006315414766389987,0.9448875602748896
2436,2017-08-31,0.0,0.0,0.0,2017,8,31,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,50.0,6.333333333333333,5.333333333333333,3.2838813589367143e-19,0.03177804641749838,0.9643690948860915,1.2619447026583566e-15,1.1253517471925912e-07,1.987712853292263e-09,5.605339617595758e-14,7.342303069252906e-30,7.849175678309677e-06,0.0004865757746296883,0.9643690948860915
2437,2017-09-01,0.0,0.0,0.0,2017,9,1,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,50.0,6.333333333333333,5.333333333333333,6.098688103116819e-19,0.03784045853143394,0.9797986738537043,2.1994547780410763e-15,1.6434216793821234e-07,1.2948737877910746e-09,9.464322195262531e-14,1.5981476628267853e-29,1.0855496653299211e-05,0.00037318957021707967,0.9797986738537043
2438,2017-09-02,0.0,0.0,0.0,2017,9,2,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,50.0,6.333333333333333,5.333333333333333,1.1274980485847069e-18,0.04485553036633267,0.9909707162514318,3.816103628946825e-15,2.3891319952628224e-07,8.397144824858431e-10,1.5907704423661305e-13,3.4628359020592734e-29,1.4945338524781451e-05,0.00028493048887656886,0.9909707162514318
2439,2017-09-03,0.0,0.0,0.0,2017,9,3,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,50.0,6.333333333333333,5.333333333333333,2.0750357571818113e-18,0.05293050193270875,0.9977349953069204,6.5910664926522654e-15,3.4574960100244164e-07,5.420835868877036e-10,2.661680480344294e-13,7.469255741829046e-29,2.0482936846887517e-05,0.00021656025755544176,0.9977349953069204
2440,2017-09-04,0.0,0.0,0.0,2017,9,4,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,50.0,6.333333333333333,4.833333333333333,3.8015944193905344e-18,0.06217652402211632,1.0,1.1332393247975474e-14,4.980966734693725e-07,3.4836240728956334e-10,4.433377746328046e-13,1.603810890548638e-28,2.7945321209152884e-05,0.00016385096587198604,1.0
2441,2017-09-05,0.0,0.0,0.0,2017,9,5,1,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,5.333333333333333,4.833333333333333,6.933242467194433e-18,0.07270717596764426,0.9977349953069204,1.939625972470827e-14,7.143252560542774e-07,2.2285722505175572e-10,7.35095839585829e-13,3.4281466917367465e-28,3.795389888449303e-05,0.00012340980408667956,0.9977349953069204
2442,2017-09-06,0.0,0.0,0.0,2017,9,6,2,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,5.333333333333333,4.833333333333333,1.2587439785341146e-17,0.08463666150622445,0.9909707162514318,3.3047967556318703e-14,1.0197853771706282e-06,1.4192292867942123e-10,1.2133430395437822e-12,7.294508704739252e-28,5.131379054322775e-05,9.252960973638543e-05,0.9909707162514318
2443,2017-09-07,0.0,0.0,0.0,2017,9,7,3,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,4.0,4.833333333333333,2.2749341707408446e-17,0.09807767964508253,0.9797986738537043,5.605339617595758e-14,1.449278887147761e-06,8.997229967366561e-11,1.9936717358377863e-12,1.5451231768499288e-27,6.906248619019833e-05,6.906248619019833e-05,0.9797986738537043
2444,2017-09-08,0.0,0.0,0.0,2017,9,8,4,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,4.0,4.833333333333333,4.09289565372295e-17,0.11313897801910364,0.9643690948860915,9.464322195262531e-14,2.050338474493025e-06,5.678001307018091e-11,3.2610248726700355e-12,3.2580712504375464e-27,9.252960973638543e-05,5.131379054322775e-05,0.9643690948860915
2445,2017-09-09,0.0,0.0,0.0,2017,9,9,5,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,2.6666666666666665,4.833333333333333,7.330319795513614e-17,0.12992260830505947,0.9448875602748896,1.5907704423661305e-13,2.8875503621930407e-06,3.567077669253329e-11,5.309883359214771e-12,6.838934727824874e-27,0.00012340980408667956,3.795389888449303e-05,0.9448875602748896
2446,2017-09-10,0.0,0.0,0.0,2017,9,10,6,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,2.6666666666666665,4.833333333333333,1.3069097000558088e-16,0.14852091655171076,0.9216104472977248,2.661680480344294e-13,4.048218864632775e-06,2.2307970104970424e-11,8.606890178604721e-12,1.429047782650265e-26,0.00016385096587198604,2.7945321209152884e-05,0.9216104472977248
2447,2017-09-11,0.0,0.0,0.0,2017,9,11,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,50.0,2.6666666666666665,4.833333333333333,2.3195228302435696e-16,0.1690133154060661,0.8948393168143698,4.433377746328046e-13,5.649744546949397e-06,1.3887943864964021e-11,1.3887943864964021e-11,2.972593012420696e-26,0.00021656025755544176,2.0482936846887517e-05,0.8948393168143698
