Brand,Title,Description,Posted_date,End_date,Comments_count,Bookmarks_count,Shares_count
Lancome,+ Free Shipping on orders over $49 @ Lancome,Lancome offers Free 5 Piece deluxe Samples + Free Shipping on orders over $49 with code Deal valid 3/23- 3/27/2013,03/28/2013,,,,
Lancome,FREE 6 piece sample ($120 value) with any $60 order @Lancome,Lancome offers FREE 6 piece sample  plus a complimentary gift bag ($120 value) with any $60 order,03/20/2013,,,,
Lancome,4 piece sample ($60 value) with any $49 order @Lancome,Lancome offers FREE 4 piece sample ($60 value) with any $49 order via code LANMARCHOffer ends Mar 31,03/17/2013,,,,
Lancome,with order over $49 @ Lancome,"Today only (Mar 10), Lancome offers free 5 Piece Sample($125 value)  + Extra 2 samples + Free Shipping with order over $49 via coupon",03/11/2013,,,,
Lancome,with order over $49 @ Lancome,"Today only (Mar 8), Lancome offers free 7 Piece Sample + Free Shipping with order over $49 via coupon code and.",03/09/2013,,,,
Lancome,+Free shipping on any order @Lancome,Update: order now you'll also get free 7 day Genifique Day sampler + an extra deluxe sample at checkout! Lancome offers FREE Deluxe Sample duo +Free,03/08/2013,,,,
Lancome,5 piece sample ($80 value) with any $49 order @Lancome,Lancome offers FREE 5 piece sample ($80 value) with any $49 order via code FEBDLUXOffer ends Feb 28,02/26/2013,,,,
Lancome,4 piece sample ($51 value) with any $49 order @Lancome,Lancome offers 4 piece sample ($51 value) with any $49 order via coupon code PRESIDENTOffer valid February 18th only.,02/19/2013,,,,
Lancome,3 Samples + Extra Deluxe Samples with order over $49 @ Lancome,Ending Today!Lancome offers free 3-Piece Gift ($70 value) & Free Shipping with order over $49 via coupon code . Choose one more sample at,02/16/2013,,,,
Lancome,4 deluxe sample and free shipping on any $49 order @ Lancome,"Today only (Feb 14) , Lancome offers Free 4 piece sample on any $49 order with code Get 1 more samples with any order, for a",02/14/2013,,,,
Lancome,8 piece sample on any $49 order @ Lancome,"Today only (Feb 7), Lancome offers Free 6 piece sample on any $49 order with code and Get 2 more samples with any order, for a total of",02/08/2013,,,,
Lancome,with any order @ Lancome,Lancome offers free A Deluxe Sample Duo ($25 Value) with any order. The Set includes: CILS BOOSTER XL Super Enhancing Mascara Base and HYPNOSE DRAMA,02/05/2013,,,,
Lancome,with order over $49 @ Lancome,Lancome offers free 3-Piece Gift & Free Shipping with order over $49 via coupon code . Choose one more sample at checkout. Offer expires,02/03/2013,,,,
Lancome,Happy New Year From Lancome,Lancome starts to accept Chinese credit cards,02/02/2013,,,,
Lancome,with any $60 order @ Lancome,lancome offers 7-piece gift ($120 value) with any $60 order. Shipping is free.,02/01/2013,,,,
Lancome,+free standard shipping on any $49 order @ lancome,"Today only (Jan 15),lancome offers 3-piece sample +free standard shipping on any $49 order with code  ",01/16/2013,,,,
Lancome,Absolue Precious Cells Holiday Collection,Lancome offers Absolue Precious Cells Holiday Collection for $280 with free shipping.,01/11/2013,,,,
Lancome,with $49 order @ Lancome,Lancome offers free  4 exclusive deluxe minis ($90 Value) with order over $49 via coupon code . Gifts Including: Renergie,01/07/2013,,,,
Lancome,Lancome EXCLUSIVE 3-PIECE OFFER for $59 (A $90 Value) + Free 2-Day Shipping,"Today only (Dec 27), Lancome offers EXCLUSIVE 3-PIECE OFFER for $59 (A $90 Value), including Color Design Eye Shadow, Hypnôse Star",12/28/2012,,,,
Lancome,with any $49 purchase @ Lancome,one day only! Lancome offers Free 4 deluxe minis and free 2-day shipping with any $49 purchase via code,12/20/2012,,,,
Lancome,+ Free 2-Day Shipping with Any $45 Purchase @Lancome,Lancome offers Free Deluxe Samples Trio($53 Value) plus Free 2-Day Shipping with Any $45 Purchase via code,12/15/2012,,,,
Lancome,with any $45 purchase @ Lancome,Lancome offers 3 free deluxe samples with any $45 purchase via code DECDELUXE with 2 days express shipping,12/13/2012,,,,3
Lancome,+free shipping with any $45 purchase @ Lancome,Lancome offers Free 4-Piece deluxe Gift +free shipping with any $45 purchase with code Gift includes:Définicils Precious Cells,12/11/2012,,,,
Lancome,+free shipping with any order @ lancome,"Today only (Dec 4),lancome offers Free deluxe sample duo ($49 value) +free shipping with any order ",12/05/2012,,,,
Lancome,+ Free shipping @ Lancome,Ending Today！Lancome offers 20% off any order with code HEARTSGet 1 more sample at checkout (you can choose a,12/01/2012,,,,
Lancome,@ Lancome,UPDATE:   code LANMOON has reached 2000 users.  You can still use,11/26/2012,,,,
Lancome,with order over $35 @ Lancome,"One Day Only, Lancome offers 3 samples with any $35 order (a $74 value)! Enter code HOLIDAY at checkout. One Extra Sample at checkout, so a total of 4",11/21/2012,,,,
Lancome,with Any $49 Order @ Lancome,Enjoy FREE 2-Day shipping & 6 Holiday Minis with any $49 order (over a $105 value) at Lancome. Enter promo code at checkout. Get an extra,11/16/2012,,,,
Lancome,with Any Order @ Lancome,Receive a 2 piece sample plus FREE shipping on any purchase (A $59 Value). Also Get an extra VISIONNAIRE PACKETTE and another extra sample,11/07/2012,,,,
Lancome,with Any $45 Order @ Lancome,Receive a 4 piece sample plus FREE shipping on any $45 purchase (A $119 Value). Use code at checkout. : Only 2 samples are,11/05/2012,,,,
Lancome,Holiday Beauty Collection ($300 value) with any Lancome Purchase,"Lancome offers Holiday Beauty Collection ($300 value) with any Lancome Purchase for , choose from Smokey Plum or Sparkling Champagne Also",11/02/2012,,,,
Lancome,with Any $60 Order @ Lancome,"Lancome offers Free 7 Deluxe Samples($120 value) with Any $60 order with no code required. You may choose between visionaire/Genefique, also you may",11/01/2012,,,,
Lancome,Lancome La Vie est Belle Fragrance Sample,Lancome offers FREE Lancome La Vie est Belle Fragrance Sample.,10/27/2012,,,,
Lancome,"Lancome, Bon-Ton, Lord & Taylor, more",Lancome: Free Deluxe Sample Duo and free shipping w/$50 order (ends 10/21) Nordstrom: 6-piece gift and w/ $45 in Estee Lauder via,10/16/2012,,,,
Lancome,on any order @ Lancome,Lancome offers Deluxe Sample Duo + Free 2-day shipping on any order,10/16/2012,,,,
Lancome,+ Free 2-day shipping on any order ($88 value) @ lancome,lancome offers Free 2 deluxe samples + Free 2-day shipping on any order ($88 value) Deal expires October 21 Gifts include: Absolue Premium Bx,10/16/2012,,,,
Lancome,of Genifique Youth Activating Concentrate @ lancome,lancome offers FREE 7-Day Supply of Genifique Youth Activating Concentrate via this printable coupon Redeem at your nearest Lancome counter Deal,10/14/2012,,,,
Lancome,with Any $50 order @ lancome,One Day Only Lancome offers Free 6 Deluxe Samples + Free 2-day shipping with Any $50 order with codeYou can choose 1,10/13/2012,,,,
Lancome,with Any $35 order @ lancome,"Today only (Oct. 9), Lancome offers Free 6 Deluxe Samples with Any $35 order with code 2 Extra Samples at checkout Use code to get Free",10/10/2012,,,,
Lancome,with your $50 purchase @ lancome Canada,Lancome Canada offers Free 7-piece fall gift ($185 value) with your $50 purchase with codeFree shipping with $85 purchase,10/03/2012,,,,
Lancome,5 Free Deluxe Samples with $45 Order (Lancome GWP: Gift with Purchase),Lancome offers 4 deluxe samples and free shipping with $45 purchase (a $33 value) via code,10/01/2012,,,,
Lancome,6 Free Deluxe Samples with $45 Order (Lancome GWP: Gift with Purchase),Lancome offers 5 deluxe samples and free shipping with $45 purchase (over $119 value) via code,10/01/2012,,,,
Lancome,With any $35 Lancome Purchase,"Today only (Sep 26)! Lancome offers free 5-piece sample set with any $35 purchase when you use offer code """". Use code",09/27/2012,,,,
Lancome,6 Free Deluxe Gifts + 2 Samples with $50 Order (Lancome GWP: Gift with Purchase),Lancome offers 6 deluxe samples with $35 purchase (over $110 value) with $50+ orders plus FREE 2-day shipping Coupon,09/24/2012,,,,
Lancome,7 Deluxe Samples + Extra 3 Samples with any $35 order,Today only！ Lancome offers 7 deluxe samples with any $35 order. Use code LANCOME and,09/21/2012,,,,
Lancome,Free Deluxe Sample Duo with any Order (Lancome GWP: Gift with Purchase),"Lancome offers Deluxe sample duo + Free 2-Day Shipping on ANY order (a $58 value). No offer code required. Deal ends 9/18. Alternatively, 4",09/18/2012,09/18/2012,,,
Lancome,with orders of 2 make-ups @ Lancome,Lancome offers Free Chris Benz Pouch with order of 2 make-ups. Free shipping on order over $50. Offer valid while supplies last.,09/11/2012,,,,
Lancome,5 Free Deluxe Samples with $45 Order (Lancome GWP: Gift with Purchase),Lancome offers 4 deluxe samples and free shipping with $45 purchase (over $90 value) via code,09/05/2012,,,,
Lancome,6 Free Deluxe Samples with $45 Order (Lancome GWP: Gift with Purchase),Lancome offers 5 deluxe samples and free 2-Day shipping with $45 purchase (over $82 value) via code,09/01/2012,,,,
Lancome,5 Free Deluxe Samples with $45 Order (Lancome GWP: Gift with Purchase),Lancome offers 4 deluxe samples and free shipping with $45 purchase (over $92 value) via code,08/31/2012,,,,
Lancome,7 Free Deluxe Gifts + 2 Samples with $35 Order (Lancome GWP: Gift with Purchase),Lancome offers 7 deluxe samples with $35 purchase (over $148 value) when you combine two,08/30/2012,,,,
Lancome,Deluxe Sample Duo plus free 3-day shipping with any order,Ending Today!Lancome offers Deluxe Sample Duo ($60 value) plus free 3-day shipping with any order.  Offer valid through 8/26,08/26/2012,,,,
Lancome,7 Free Deluxe Gifts + 2 Samples with $35 Order (Lancome GWP: Gift with Purchase),Lancome offers 7 deluxe samples with $35 purchase (over $131 value) when you combine two,08/18/2012,,,,
Lancome,6 Free Deluxe Gifts + 1 Sample with $50 Order (Lancome GWP: Gift with Purchase),"Lancome offers 6 deluxe samples with $50 purchase (over $136 value) via code ""AUG1DAY"" , free 3 days",08/11/2012,,,,
Lancome,Lancome Genifique or Visionnair Super Serums,"Lancome offers Free Deluxe Samples of Genifique or Visionnair Super Serums. Click ""PRINT"" and print out the invitation. Bring it to your",08/02/2012,,,,
Lancome,5 Free Deluxe Gifts + 1 Sample with $45 Order (Lancome GWP: Gift with Purchase),"Lancome offers 5 deluxe samples and free shipping with $45 purchase (over $100 value) via code """" , free 3 days",08/02/2012,,,,
Lancome,5 Free Deluxe Samples with $45 Order (Lancome GWP: Gift with Purchase),"Lancome offers 4 deluxe samples with $45 purchase (over $71 value) via code ""SUMMERSET"". Offer valid through",07/31/2012,,,,
Lancome,Lancome Coupon: 9 Free Deluxe Samples with $35 Order (Lancome GWP: Gift with Purchase),Ending Tonight 23:59 EST！Lancome offers 7 deluxe samples with $35 purchase (over $168 value) via code  and,07/24/2012,,,,
Lancome,Lancome Coupon: 6 Free Deluxe gifts+ 2 free samples with $50 Order (Lancome GWP: Gift with Purchase),"Lancome offers 6 deluxe gifts with $50 purchase (over $107 value) via code ""JULY1DAY"" Offer valid through 7/20",07/21/2012,,,,
Lancome,Deluxe Sample Duo + Free 3 Day Shipping on any Order (a $77 value) + 2 Extra Samples at Checkout,"Ending Today (23:59 EST), Lancome offers a Deluxe sample duo + Free 3 Day Shipping on any order (a $77 value). Gift includes: Bright",07/15/2012,,,,
Lancome,Lancome Coupon: 9 Free Deluxe Samples with $35 Order (Lancome GWP: Gift with Purchase),"Lancome offers 7 deluxe samples with $35 purchase (over $117 value) via code ""JULY12"" and",07/07/2012,,,,
Lancome,7 Free Samples with $45 Order + Free Shipping,Lancome offers 5-Piece Sample plus Free Shipping on Orders over $45 (A $86 Value) via,07/04/2012,,,,
Lancome,Lancôme Visionnaire and Génifique super serums,Lancôme is offering FREE sample of Visionnaire and Génifique super serums on all Lancome-usa.com orders. Or print this invitation to,06/30/2012,,,,
Lancome,Lancome Coupon: 9 Free Deluxe Samples with $35 Order (Lancome GWP: Gift with Purchase),"Lancome offers 7 deluxe samples with $35 purchase (over $160 value) via code ""ROSE"" and",06/29/2012,,,,
Lancome,Free Summer Lip Duo with any Lancome.com order,"Today only (Jun 26), Receive a complimentary Summer Lip Duo (over a $33 value) with any Lancome.com order. Use promo code at",06/26/2012,,,,
Lancome,6 Free Deluxe Samples ($100 value) with $45 Order (Lancome GWP: Gift with Purchase),Lancome offers Four Piece Sample plus Free Shipping on Orders over $45 (A $71 Value) via,06/23/2012,,,,
Lancome,+ Free 3-Day Shipping on Any order,"Lancome offers Free deluxe sample duo(a $40 Value) + Free 3-Day Shipping on any order. Note you will need to select """" to get",06/20/2012,,,,
Lancome,Lancome GWP: 7 free Samples with any $35 purchase (a $160 value),"Today only (May 30),Lancome offers 7 free Samples with any $35 purchase (a $160 value) with coupon codes and in cart",05/31/2012,,,,
Lancome,Free Lancome radiant skin deluxe sample duo (a $68 value) + Free Shipping on ANY order,Ending Today! Lancome offers Free radiant skin deluxe sample duo + Free Shipping on ANY order (a $68 value). Offer valid,05/29/2012,,,,
Lancome,Lancome Friends and Family Sale,"Lancome offers 20% off any purchase via code ""FRIENDS"" (not valid on eGift Cards and Gift sets & Beauty Box). free",05/14/2012,,,1,1
Lancome,Receive 4 FREE Samples plus FREE Standard Shipping on any $45 order,Lancome offers 4 FREE Samples plus FREE Standard Shipping on any $45 order via code Offer valid 5.1-5.31.12,05/01/2012,,,,
Lancome,with Purchase of $45 or more at Lancome.com,"Receive a 4 piece sample, plus FREE Shipping with any $45 order (A $79 Value)! Use code at checkout. Offer valid 4.1-4.30.12. DealMoon",04/28/2012,,,,
Lancome,Lancome stackable coupons,"  Lancome offers 6 FREE samples ($109 Value) with $35 purchase Plus, another sample to choose at checkout. Use",04/28/2012,,,,
Lancome,Lancome Gift with Purchase Event,Lancome offers Free Mega Lash Deluxe sample duo (a $17 value)  + Free Standard Shipping on ANY order. No,04/20/2012,,,,
Lancome,Lancome new Gift with purchase event,"Lancome offers 7 FREE samples ($130 Value), a Free Cosmetics Bag, and 50 Facebook credits with any purchase of $60  or",04/16/2012,,,,
Lancome,Receive 5 FREE samples and Free Shipping with any $45 Purchase.,Lancome offers 5 FREE samples ($106 value) and free shipping with any $45 Purchase. Use code,03/27/2012,,,,
Lancome,Lancome : two stackable coupon codes (Today Only),Today Only: Lancome is offering Receive 8 FREE samples ($169 Value) with any $35 Purchase. Use,03/24/2012,,,,
Lancome,on ANY order @ Lancome,Lancome offers free Deluxe sample duo + free shipping on ANY order The samples include the Creme Mousse Confort and the Tonique,03/21/2012,,,,
Lancome,7-day supply of Lancome Génifique,Get a free 7-day supply of Génifique at your nearest Lancôme counter. See visibly younger skin in just 7 days with,03/21/2012,,,,
Lancome,Lancome GWP Event: Receive 8 FREE samples with any $50 Purchase.,Ending 9pm pst Today Only: Lancome is offering Receive 8 FREE samples + Free Shipping with any $50,03/12/2012,,,,
Lancome,Lancome GWP Event: Receive 10 FREE samples with any $35 Purchase.,Today Only: Lancome is offering Receive 8 FREE samples with any $35 Purchase. Use code and at,03/09/2012,,,,
Lancome,when purchase $45 or more at Lancome,"Lancome offers free samples ($83 value) with purchase of $45 or more via coupon code """". Shipping is free. Offer ends",03/07/2012,,,,
Lancome,Receive 6 FREE samples and Free Shipping with any $45 Purchase.,Lancome offers 5 FREE samples ($131 value) and free shipping with any $45 Purchase. Use code,02/27/2012,,,,
